//=============================================================
// 魔物资料数据库（自定义）
//=============================================================
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// rAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x1685,100,868,480,120,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,0x1973,120,500,672,480,92100,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

// Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
// Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x131,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

// Lunar New Year 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

// iRO St. Patricks Day 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Christmas 2008 Event
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0xC1,100,720,720,432,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

// iRO Halloween 2009 Event
// Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Halloween 2008 Event
// Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1

//=============================================================
// 补充魔物数据
//=============================================================
3027,FULBUK,火焰盗虫,火焰盗虫,150,122800,1,10580,9430,1,610,991,55,26,85,128,35,44,127,26,10,12,1,4,83,0x3885,145,790,288,768,0,0,0,0,0,0,0,6689,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,SONIA,索尼亚,索尼亚,17,20,1,58,43,1,62,77,20,3,15,8,17,0,15,0,10,12,1,1,29,0x173884,145,1290,432,600,0,0,0,0,0,0,0,6690,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3039,B_MOROCC_1,火焰的梦罗克分身,火焰的梦罗克分身,149,8000000,1,2855,1647,1,1795,2556,199,35,126,91,63,61,114,37,10,12,2,8,27,0x6203695,110,576,480,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,B_MOROCC_2,扭曲的梦罗克分身,扭曲的梦罗克分身,149,6400000,1,3311,1910,1,1570,2220,92,5,121,86,71,65,113,44,10,12,1,6,67,0x6203695,150,576,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,B_MOROCC_4,冰冷的梦罗克分身,冰冷的梦罗克分身,149,7700000,1,2995,2028,1,1251,1745,109,54,114,88,62,97,164,43,10,12,1,6,68,0x6203695,150,1536,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3061,E_ANGRY_MIMIC,暴虐之箱,暴虐之箱,1,30,1,0,0,1,1,1,100,99,1,1,1,1,1,1,10,12,2,0,20,0x170081,100,168,480,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//=============================================================
// 威尔斯挖掘场
//=============================================================
3153,EXCAVATOR_ROBOT,挖掘用机器人,挖掘用机器人,163,166860,1,15026,16915,3,4093,6007,138,53,102,104,72,57,98,57,10,12,1,0,60,0x9D,250,500,288,360,0,0,0,0,0,0,0,6962,51,11597,251,6224,101,6751,50,999,1000,0,0,0,0,0,0,0,0,0,0
3154,RECON_ROBOT,侦查用机器人,侦查用机器人,165,256000,1,15796,17738,3,2668,3863,128,60,112,60,72,57,120,77,10,12,2,0,80,0x9D,170,672,288,360,0,0,0,0,0,0,0,6961,1,11597,151,998,1001,6223,51,0,0,0,0,0,0,0,0,0,0,0,0
3155,REPAIR_ROBOT,修理用机器人,修理用机器人,155,154760,1,11748,13237,3,1893,2714,99,55,98,39,30,35,95,45,10,12,0,3,24,0x9D,300,500,288,360,0,0,0,0,0,0,0,6961,2,6962,51,998,4001,28368,1,6224,101,999,1000,0,0,0,0,0,0,0,0
3156,EXPLORATION_ROVER,探测用机器人,探测用机器人,168,293640,1,18172,35065,3,2278,3283,105,41,100,63,35,99,106,61,10,12,2,7,80,0x9D,160,1152,288,360,0,0,0,0,0,0,0,6962,51,6961,2,998,4001,6223,101,999,1000,0,0,0,0,0,0,0,0,0,0
3157,JT_RUIN_BELIEVER1,灭亡教徒,灭亡教徒,100,61350,1,4666,3874,1,982,1379,91,50,88,61,51,62,136,60,10,12,1,7,40,0x8D,200,2128,560,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,JT_RUIN_BELIEVER2,灭亡教徒,灭亡教徒,100,61350,1,4666,3874,1,982,1379,91,50,88,61,51,62,136,60,10,12,1,7,40,0x8D,200,2128,560,580,0,0,0,0,0,0,0,6753,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,JT_ILLEGAL_PROMOTION,教团的印记,教团的印记,100,10,1,0,0,1,101,102,1,50,1,1,1,1,1,1,10,12,0,0,40,0x2170000,100,1152,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3247,CENERE_G,沙尘,沙尘,150,140088,1,7635,7698,1,1442,2343,91,81,67,39,30,35,95,45,10,12,0,0,24,0x2003695,300,1500,720,360,0,0,0,0,0,0,0,7320,1000,6213,2001,6561,1000,0,0,0,0,0,0,0,0,0,0,0,0,27014,1
3248,REPAIR_ROBOT_T,修理用机器人II,修理用机器人II,158,186320,1,11748,13237,3,2418,3465,118,59,98,69,30,35,135,45,10,12,0,0,40,0x9D,300,500,288,360,0,0,0,0,0,0,0,6962,51,6961,3,6223,101,6225,1,28369,1,11597,1001,0,0,0,0,0,0,27015,1
3249,EXPLORATION_ROVER_T,探测用机器人II,探测用机器人II,171,318117,1,18172,35065,3,2699,3890,121,67,100,93,35,99,166,61,10,12,2,0,80,0x200009D,170,1152,288,360,0,0,0,0,0,0,0,6962,51,6961,3,6224,101,6226,1,11597,1001,0,0,0,0,0,0,0,0,27016,1
3250,SCR_MT_ROBOTS,后勤机器人,后勤机器人,155,30,1,18172,35065,1,1199,1949,100,99,56,139,45,120,155,56,10,12,0,0,20,0x2170089,200,496,288,360,0,0,0,0,0,0,0,7317,1657,6751,749,6750,107,15149,1,0,0,0,0,0,0,0,0,0,0,27017,1
3251,GC109,GC109,GC109,149,217650,1,16172,14065,1,1187,1929,143,45,56,199,35,65,156,72,10,12,0,0,23,0x9D,120,484,500,480,0,0,0,0,0,0,0,1259,17,7317,1654,1277,6,0,0,0,0,0,0,0,0,0,0,0,0,27018,1
3252,DR815,DR815,DR815,153,245670,1,18172,15065,1,1708,2776,143,45,122,76,50,46,176,66,10,12,1,0,27,0x9D,135,592,500,480,0,0,0,0,0,0,0,7317,1657,1275,12,1276,12,1277,6,0,0,0,0,0,0,0,0,0,0,27019,1

3255,GHOUL_H,沉痛的亡者,沉痛的亡者,155,178652,1,9765,7795,1,1788,2906,99,55,130,56,78,23,154,12,10,12,1,1,69,0x95,250,796,912,504,0,0,0,0,0,0,0,2609,19,930,796,934,1175,514,560,724,12,0,0,0,0,0,0,0,0,0,0
3256,ZOMBIE_H,悲痛的亡者,悲痛的亡者,148,134615,1,8172,9653,1,1596,2594,91,42,99,106,56,56,134,32,10,12,1,1,69,0x95,300,1152,912,288,0,0,0,0,0,0,0,514,376,930,1157,934,1956,724,10,2609,12,0,0,0,0,0,0,0,0,0,0

//=============================================================
// 受侵略的普隆德拉&普隆德拉地下监狱
//=============================================================
3442,FROZENWOLF,霜狼,霜狼,140,80000,1,4599,4500,1,1500,2200,50,50,99,99,30,99,99,5,10,12,1,2,21,0x308D,200,1120,420,288,0,0,0,0,0,0,0,6921,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4640,1
3443,TAFFY,塔非,塔非,145,100000,1,6162,6183,1,1700,2400,125,47,80,110,45,90,85,35,10,12,1,2,22,0x91,200,1604,840,756,0,0,0,0,0,0,0,6922,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639,1
3444,WATCHER,观察者,观察者,145,120000,1,5285,6463,6,1686,2521,125,47,60,82,65,107,94,82,10,12,0,0,64,0x95,190,336,840,360,0,0,0,0,0,0,0,6924,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,1

3451,IMMOTAL_CORPS,不死军团,不死军团,158,198410,1,5938,6702,1,1806,2889,150,83,80,90,82,23,97,21,10,12,1,6,49,0x3695,200,768,768,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4637,1
3452,ZOMBIE_GUARD,僵尸警卫兵,僵尸警卫兵,145,124000,1,4710,4857,1,1546,2545,200,35,65,80,48,79,72,48,10,12,1,1,89,0x3695,175,2612,912,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641,1

3454,HEART_HUNTER_N,赏金猎人,赏金猎人,103,2106,1,0,0,1,915,1254,49,0,111,63,51,37,132,45,10,12,1,7,47,0x3885,200,768,360,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,GLASS_PLATE,非常高级的盘子,非常高级的盘子,1,1,0,0,0,1,1,2,100,99,0,0,0,0,0,0,7,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0

//=============================================================
// 阵亡者之墓
//=============================================================
3208,V_EREMES,十字斩首者 艾勒梅斯,EREMES,179,3570000,1,168873,177460,1,2380,3868,180,100,495,239,100,426,227,76,10,12,1,6,85,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6816,10,6820,500,547,2222,19973,1,20748,1,0,0,0,0,0,0,4684,1
3209,V_MAGALETA,大主教 玛嘉雷特,MAGALETA,177,4080000,1,178865,157731,1,2221,3609,160,400,426,74,155,423,199,65,10,12,1,7,86,0x6203695,150,1152,384,288,0,0,0,0,0,0,0,22679,40,6819,10,6820,500,547,2222,19962,1,20748,1,0,0,0,0,0,0,4685,1
3210,V_KATRINN,大法师 凯特莉娜,KATRINN,177,3060000,1,143268,146536,1,2202,3578,110,400,408,78,105,444,239,49,10,12,1,7,88,0x6203695,150,1152,384,288,0,0,0,0,0,0,0,22679,40,6817,10,6820,500,547,2222,19968,1,20748,1,0,0,0,0,0,0,4686,1
3211,V_SHECIL,游侠 塞西尔,SHECIL,179,3570000,1,134652,169304,14,2255,3665,100,100,421,126,117,388,420,42,10,12,1,7,84,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6818,10,6820,500,547,2222,19974,1,20748,1,0,0,0,0,0,0,4687,1
3212,V_HARWORD,机匠 哈沃得,HARWORD,177,5100000,1,145922,191845,1,2373,3856,200,100,458,89,162,413,222,58,10,12,1,7,82,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6815,10,6820,500,547,2222,19963,1,19964,1,20748,1,0,0,0,0,4688,1
3213,V_SEYREN,符文骑士 赛依连,SEYREN,179,4080000,1,177510,148950,1,2481,4031,400,200,542,69,136,409,232,63,10,12,1,6,83,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6814,10,6820,500,547,2222,19961,1,20748,1,0,0,0,0,0,0,4689,1
3214,V_G_EREMES,十字斩首者 艾勒梅斯,EREMES,179,4200000,1,0,0,1,2380,3868,180,100,495,239,100,426,227,76,10,12,1,6,85,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,V_G_MAGALETA,大主教 玛嘉雷特,MAGALETA,177,4800000,1,0,0,1,2221,3609,160,400,426,74,155,423,199,65,10,12,1,7,86,0x6283695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,V_G_KATRINN,大法师 凯特莉娜,KATRINN,177,3600000,1,0,0,1,2202,3578,110,400,408,78,105,444,239,49,10,12,1,7,88,0x6283695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,V_G_SHECIL,游侠 塞西尔,SHECIL,179,4200000,1,0,0,14,2255,3665,100,100,421,126,117,388,420,42,10,12,1,7,84,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,V_G_HARWORD,机匠 哈沃得,HARWORD,177,6000000,1,0,0,1,2373,3856,200,100,458,89,162,413,222,58,10,12,1,7,82,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,V_G_SEYREN,符文骑士 赛依连,SEYREN,179,4800000,1,0,0,1,2481,4031,400,200,542,69,136,409,232,63,10,12,1,6,83,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,V_B_EREMES,艾勒梅斯·盖尔,EREMES,189,16690000,1,4185000,3147120,1,5379,8741,445,98,545,338,114,523,338,120,10,12,1,6,85,0x6283695,100,76,384,288,2092500,12246,3500,0,0,607,2000,0,0,6816,10000,1291,1000,0,0,19973,500,20749,100,0,0,0,0,0,0,4674,1
3221,V_B_MAGALETA,玛嘉雷特·索琳,MAGALETA,189,14400000,1,3465000,2520000,1,2998,4872,231,349,434,150,164,566,265,120,10,12,1,7,86,0x6283695,100,1152,384,288,1732500,12246,3500,0,0,607,2000,0,0,6819,1000,2162,1000,0,0,19962,500,20749,100,0,0,0,0,0,0,4675,1
3222,V_B_SHECIL,塞西尔·迪文,SHECIL,189,12420000,1,4106880,3080160,14,4186,6802,178,135,445,258,155,432,464,120,10,12,1,7,84,0x6283695,100,76,384,288,2053440,12246,3500,0,0,607,2000,0,0,6818,10000,18110,500,0,0,19974,500,20749,100,0,0,0,0,0,0,4676,1
3223,V_B_HARWORD,哈沃德·艾尔特艾森,HARWORD,189,20250000,1,3555000,2664000,1,4700,7638,301,106,475,148,156,432,285,120,10,12,1,7,82,0x6283695,100,76,384,288,1777500,12246,3500,0,0,607,2000,0,0,6815,10000,1549,1000,0,0,19963,500,19964,500,20749,100,0,0,0,0,4677,1
3224,V_B_KATRINN,凯特莉娜·奇荣,KATRINN,189,13500000,1,3240000,2430000,1,2516,4089,215,456,418,190,142,475,299,120,10,12,1,7,88,0x6283695,100,1152,384,288,1620000,12246,3500,0,0,607,2000,0,0,6817,10000,2198,1000,0,0,19968,500,20749,100,0,0,0,0,0,0,4678,1
3225,V_B_SEYREN,赛依连·温沙,SEYREN,189,24320000,1,4642560,3481920,1,5722,9298,567,155,615,115,181,432,287,120,10,12,1,6,83,0x6283695,100,76,384,288,2321280,12246,3500,0,0,607,2000,0,0,6814,10000,21012,200,21013,200,19961,500,20749,100,0,0,0,0,0,0,4679,1
3226,V_RANDEL,皇家卫士 兰德尔,RANDEL,178,5100000,1,142345,124690,1,2350,3819,300,200,458,74,263,350,285,65,10,12,1,7,86,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6814,10,6820,500,547,2222,19972,1,20393,1,20748,1,0,0,0,0,4690,1
3227,V_FLAMEL,基因学者 弗拉梅尔,FLAMEL,176,4080000,1,145922,191845,1,2370,3851,130,100,441,78,170,481,247,127,10,12,1,7,83,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6815,10,6820,500,547,2222,19967,1,20748,1,0,0,0,0,0,0,4691,1
3228,V_CELIA,元素使 希莉亚,CELIA,178,4590000,1,173268,146536,1,2199,3574,110,800,436,99,111,421,221,49,10,12,1,7,88,0x6203695,150,1152,384,288,0,0,0,0,0,0,0,22679,40,6817,10,6820,500,547,2222,19970,1,20748,1,0,0,0,0,0,0,4692,1
3229,V_CHEN,修罗 陈,CHEN,178,3570000,1,178865,157731,1,2223,3613,180,100,422,81,133,430,301,61,10,12,1,6,81,0x6203695,150,1152,384,288,0,0,0,0,0,0,0,22679,40,6819,10,6820,500,547,2222,19969,1,20748,1,0,0,0,0,0,0,4693,1
3230,V_GERTIE,逐影 格蒂,GERTIE,178,4080000,1,138873,177746,1,2362,3839,160,100,480,205,105,391,363,45,10,12,1,6,85,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6816,10,6820,500,547,2222,19965,1,20748,1,0,0,0,0,0,0,4694,1
3231,V_ALPHOCCIO,宫廷乐师 阿弗克希奥,ALPHOCCIO,176,3060000,1,134652,169304,1,2278,3701,120,100,445,97,121,481,281,81,10,12,1,7,84,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6818,10,6820,500,547,2222,19966,1,20748,1,0,0,0,0,0,0,4696,1
3232,V_TRENTINI,流浪舞者 特兰提妮,TRENTINI,176,3060000,1,134652,169304,1,2310,3753,100,100,465,81,115,494,292,76,10,12,1,7,84,0x6203695,150,76,384,288,0,0,0,0,0,0,0,22679,40,6818,10,6820,500,547,2222,19971,1,20748,1,0,0,0,0,0,0,4695,1
3233,V_G_RANDEL,皇家卫士 兰德尔,RANDEL,178,6000000,1,0,0,1,2350,3819,300,200,458,74,263,350,285,65,10,12,1,7,86,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,V_G_FLAMEL,基因学者 弗拉梅尔,FLAMEL,176,4800000,1,0,0,1,2370,3851,130,100,441,78,170,481,247,127,10,12,1,7,83,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,V_G_CELIA,元素使 希莉亚,CELIA,178,5400000,1,0,0,1,2199,3574,110,800,436,99,111,421,221,49,10,12,1,7,88,0x6283695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,V_G_CHEN,修罗 陈,CHEN,178,4200000,1,0,0,1,2223,3613,180,100,422,81,133,430,301,61,10,12,1,6,81,0x6283695,100,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,V_G_GERTIE,逐影 格蒂,GERTIE,178,4800000,1,0,0,1,2362,3839,160,100,480,205,105,391,363,45,10,12,1,6,85,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,V_G_ALPHOCCIO,宫廷乐师 阿弗克希奥,ALPHOCCIO,176,3600000,1,0,0,1,2278,3701,120,100,445,97,121,481,281,81,10,12,1,7,84,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,V_G_TRENTINI,流浪舞者 特兰提妮,TRENTINI,176,3600000,1,0,0,1,2310,3753,100,100,465,81,115,494,292,76,10,12,1,7,84,0x6283695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,V_B_RANDEL,兰德尔·劳伦斯,RANDEL,189,25304000,1,4621500,2664000,1,5045,8198,667,151,498,155,301,374,325,120,10,12,1,7,86,0x6283695,100,76,384,288,2310750,12246,3500,0,0,607,2000,0,0,6814,10000,28372,100,0,0,19972,500,0,0,20749,100,0,0,0,0,4680,1
3241,V_B_FLAMEL,弗拉梅尔·伊缪,FLAMEL,189,20254000,1,5223570,2630354,1,2826,4593,253,133,466,175,157,502,288,120,10,12,1,7,83,0x6283695,100,76,384,288,2611785,12246,3500,0,0,607,2000,0,0,6815,10000,18570,100,0,0,19967,500,20749,100,0,0,0,0,0,0,4681,1
3242,V_B_CELIA,希莉亚·爱德尔,CELIA,189,16200640,1,5027308,2509792,1,2978,4839,201,543,446,178,131,485,297,120,10,12,1,7,88,0x6283695,100,1152,384,288,2513654,12246,3500,0,0,607,2000,0,0,6817,10000,2161,1000,0,0,19970,500,20749,100,0,0,0,0,0,0,4671,1
3243,V_B_CHEN,陈·流,CHEN,189,17892000,1,5113568,2934974,1,4341,7054,216,134,480,195,165,450,355,120,10,12,1,6,81,0x6283695,100,1152,384,288,2556784,12246,3500,0,0,607,2000,0,0,6819,10000,16017,1000,0,0,19969,500,20749,100,0,0,0,0,0,0,4672,1
3244,V_B_GERTIE,格蒂·薇,GERTIE,189,17082640,1,4420698,2691274,1,4994,8116,251,107,517,315,127,401,415,120,10,12,1,6,85,0x6283695,100,76,384,288,2210349,12246,3500,0,0,607,2000,0,0,6816,10000,2892,1000,13017,100,19965,500,20749,100,0,0,0,0,0,0,4682,1
